Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Flight ID
192.06,2.0,9.0,2026-02-07 23:33:12,37.08154,-121.59952,394.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,57.7,0.0,-43.0,-0.0,-0.02,1.0,0.0,48.0,22.0,0.0,30.25,776.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,22.0,1043.0,1043.0,12.5,2.4,0.0,2.4,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,82.0,588.0,88.0,581.0,86.0,567.0,90.0,583.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,73.5,22.0,0.0,0.0,0.0,,0.0,1043.0,86.5,64.5,0.0,71.6,71.6,32.0,32.0,32.0,32.0,179.6,1090.4,190.4,1077.8,186.8,1052.6,194.0,1081.4,32.0,32.0,71.6,148.1,32.0,0.08713888888888889,11.469333333333333,0.04166666666666667,2026-02-07 15:30:08-08:00
193.06,2.0,9.0,2026-02-07 23:33:13,37.08154,-121.5995,384.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,57.8,0.0,-43.0,0.0,-0.02,1.0,0.0,22.0,22.0,0.0,30.25,776.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,22.0,1001.0,1001.0,12.5,2.3,0.0,2.3,26.1,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,82.0,590.0,89.0,580.0,86.0,565.0,90.0,583.0,0.0,0.0,-25.0,0.0,0.0,26.1,-8.0,0.0,0.0,0.0,0.653,0.79,72.0,22.0,0.0,0.0,0.0,,0.0,1001.0,86.75,64.75,0.0,71.6,71.6,32.0,32.0,32.0,32.0,179.6,1094.0,192.2,1076.0,186.8,1049.0,194.0,1081.4,32.0,32.0,71.6,148.55,32.0,0.08779166666666667,11.638,0.04347826086956522,2026-02-07 15:30:08-08:00
194.06,2.0,9.0,2026-02-07 23:33:14,37.08154,-121.5995,384.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.8,0.0,-43.0,-0.0,-0.02,1.0,0.0,30.0,22.0,0.0,30.25,777.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,22.0,952.0,952.0,12.4,2.3,0.0,2.3,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,83.0,589.0,89.0,577.0,87.0,562.0,91.0,581.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,71.1,22.1,0.0,0.0,0.0,,0.0,952.0,87.5,65.5,0.10000000000000142,71.6,71.6,32.0,32.0,32.0,32.0,181.4,1092.2,192.2,1070.6,188.6,1043.6,195.8,1077.8,32.0,32.0,71.78,149.9,32.18,0.08843055555555555,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
195.06,2.0,9.0,2026-02-07 23:33:15,37.08154,-121.5995,383.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.7,0.0,-41.0,-0.0,-0.02,1.0,0.0,30.0,22.0,0.0,30.25,777.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,900.0,900.0,12.8,2.1,0.0,2.1,26.1,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,83.0,588.0,89.0,574.0,87.0,561.0,91.0,580.0,0.0,0.0,-25.0,0.0,0.0,26.1,-8.0,0.0,0.0,0.0,0.654,0.791,68.7,22.1,0.0,0.0,0.0,,0.0,900.0,87.5,65.5,0.10000000000000142,71.6,71.6,32.0,32.0,32.0,32.0,181.4,1090.4,192.2,1065.2,188.6,1041.8,195.8,1076.0,32.0,32.0,71.78,149.9,32.18,0.08904166666666667,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
196.06,1.0,9.0,2026-02-07 23:33:16,37.08154,-121.5995,380.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.7,0.0,-41.0,-0.0,-0.02,1.0,0.0,12.0,22.0,0.0,30.25,777.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,22.0,885.0,885.0,12.9,2.0,0.0,2.0,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,84.0,587.0,90.0,571.0,88.0,559.0,91.0,577.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,67.9,22.1,0.0,0.0,0.0,,0.0,885.0,88.25,66.25,0.10000000000000142,71.6,71.6,32.0,32.0,32.0,32.0,183.2,1088.6,194.0,1059.8,190.4,1038.2,195.8,1070.6,32.0,32.0,71.78,151.25,32.18,0.08961111111111111,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
197.06,1.0,8.0,2026-02-07 23:33:17,37.0816,-121.59959,324.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.4,57.7,0.0,-41.0,-0.0,-0.02,1.0,0.0,18.0,22.0,0.0,30.25,779.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,22.0,875.0,875.0,13.3,2.0,0.0,2.0,26.1,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,84.0,586.0,90.0,568.0,88.0,557.0,92.0,575.0,0.0,0.0,-25.0,0.0,0.0,26.1,-8.0,0.0,0.0,0.0,0.653,0.79,67.0,22.2,0.0,0.0,0.0,,0.0,875.0,88.5,66.5,0.1999999999999993,71.6,71.6,32.0,32.0,32.0,32.0,183.2,1086.8,194.0,1054.4,190.4,1034.6,197.6,1067.0,32.0,32.0,71.96,151.7,32.36,0.09016666666666667,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
198.06,1.0,8.0,2026-02-07 23:33:18,37.0816,-121.59959,323.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.7,0.0,-40.0,0.0,-0.02,1.0,0.0,18.0,22.0,0.0,30.25,779.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,22.0,873.0,873.0,13.3,1.9,0.0,1.9,26.1,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,84.0,584.0,90.0,567.0,88.0,556.0,92.0,573.0,0.0,0.0,-25.0,0.0,0.0,26.1,-8.0,0.0,0.0,0.0,0.653,0.79,66.8,22.2,0.0,0.0,0.0,,0.0,873.0,88.5,66.5,0.1999999999999993,71.6,71.6,32.0,32.0,32.0,32.0,183.2,1083.2,194.0,1052.6,190.4,1032.8,197.6,1063.4,32.0,32.0,71.96,151.7,32.36,0.09070833333333334,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
199.06,1.0,8.0,2026-02-07 23:33:19,37.0816,-121.59959,322.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.8,0.0,-40.0,0.0,-0.02,1.0,0.0,-14.0,22.0,0.0,30.25,779.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,22.0,905.0,905.0,13.4,1.9,0.0,1.9,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,85.0,581.0,91.0,566.0,89.0,555.0,92.0,572.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.654,0.79,66.8,22.2,0.0,0.0,0.0,,0.0,905.0,89.25,67.25,0.1999999999999993,71.6,71.6,32.0,32.0,32.0,32.0,185.0,1077.8,195.8,1050.8,192.2,1031.0,197.6,1061.6,32.0,32.0,71.96,153.05,32.36,0.09123611111111112,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
200.06,1.0,8.0,2026-02-07 23:33:20,37.0816,-121.59959,322.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.8,0.0,-40.0,0.0,-0.02,1.0,0.0,30.0,22.0,0.0,30.25,780.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,22.0,965.0,965.0,13.1,1.8,0.0,1.8,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,85.0,582.0,91.0,564.0,89.0,553.0,93.0,571.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,68.3,22.2,0.0,0.0,0.0,,0.0,965.0,89.5,67.5,0.1999999999999993,71.6,71.6,32.0,32.0,32.0,32.0,185.0,1079.6,195.8,1047.2,192.2,1027.4,199.4,1059.8,32.0,32.0,71.96,153.5,32.36,0.09175,11.722333333333333,0.0,2026-02-07 15:30:08-08:00
201.06,1.0,8.0,2026-02-07 23:33:21,37.0816,-121.59958,323.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,57.8,0.0,-39.0,0.0,-0.02,1.0,0.0,28.0,22.0,0.0,30.25,780.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,22.0,1052.0,1052.0,13.0,1.9,0.0,1.9,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,85.0,583.0,92.0,563.0,89.0,550.0,93.0,570.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.654,0.791,69.8,22.3,0.0,0.0,0.0,,0.0,1052.0,89.75,67.75,0.3000000000000007,71.6,71.6,32.0,32.0,32.0,32.0,185.0,1081.4,197.6,1045.4,192.2,1022.0,199.4,1058.0,32.0,32.0,72.14,153.95,32.54,0.0922638888888889,11.806666666666667,0.052631578947368425,2026-02-07 15:30:08-08:00
202.06,1.0,8.0,2026-02-07 23:33:22,37.0816,-121.59958,324.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.1,-1.3,57.7,0.0,-39.0,0.0,-0.02,1.0,0.0,11.0,22.0,0.0,30.25,780.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,22.0,1077.0,1077.0,12.7,1.9,0.0,1.9,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,86.0,585.0,92.0,565.0,90.0,552.0,93.0,572.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.654,0.791,72.3,22.3,0.0,0.0,0.0,,0.0,1077.0,90.25,68.25,0.3000000000000007,71.6,71.6,32.0,32.0,32.0,32.0,186.8,1085.0,197.6,1049.0,194.0,1025.6,199.4,1061.6,32.0,32.0,72.14,154.85,32.54,0.09279166666666668,11.975333333333333,0.052631578947368425,2026-02-07 15:30:08-08:00
203.06,1.0,8.0,2026-02-07 23:33:23,37.0816,-121.59958,325.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.1,-1.3,57.7,0.0,-38.0,0.0,-0.02,1.0,0.0,53.0,22.0,0.0,30.25,782.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,22.0,1188.0,1188.0,13.1,2.0,0.0,2.0,26.1,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,86.0,586.0,92.0,566.0,90.0,553.0,94.0,575.0,0.0,0.0,-25.0,0.0,0.0,26.1,-8.0,0.0,0.0,0.0,0.653,0.791,73.5,22.3,0.0,0.0,0.0,,0.0,1188.0,90.5,68.5,0.3000000000000007,71.6,71.6,32.0,32.0,32.0,32.0,186.8,1086.8,197.6,1050.8,194.0,1027.4,201.2,1067.0,32.0,32.0,72.14,155.3,32.54,0.09333333333333334,12.059666666666667,0.0,2026-02-07 15:30:08-08:00
204.06,1.0,8.0,2026-02-07 23:33:24,37.0816,-121.59958,326.0,0.2,50.4,-12.6,0.0,,0.0,0.0,0.0,11.1,-1.3,57.8,0.0,-37.0,0.1,-0.02,0.9,0.0,25.0,22.0,0.0,30.25,782.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,22.0,1181.0,1181.0,12.8,2.1,0.0,2.1,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,87.0,587.0,93.0,571.0,90.0,558.0,94.0,579.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.791,76.3,22.4,0.0,0.0,0.0,,0.0,1181.0,91.0,69.0,0.3999999999999986,71.6,71.6,32.0,32.0,32.0,32.0,188.6,1088.6,199.4,1059.8,194.0,1036.4,201.2,1074.2,32.0,32.0,72.32,156.2,32.72,0.09390277777777778,12.228333333333333,0.09523809523809523,2026-02-07 15:30:08-08:00
205.06,1.0,8.0,2026-02-07 23:33:25,37.0816,-121.59957,327.0,0.3,50.4,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,57.8,0.0,-37.0,0.1,-0.03,1.0,0.0,6.0,22.0,0.0,30.25,782.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,22.0,1177.0,1177.0,12.7,2.2,0.0,2.2,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,87.0,587.0,93.0,574.0,91.0,563.0,95.0,581.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.654,0.791,76.4,22.4,0.0,0.0,0.0,,0.0,1177.0,91.5,69.5,0.3999999999999986,71.6,71.6,32.0,32.0,32.0,32.0,188.6,1088.6,199.4,1065.2,195.8,1045.4,203.0,1077.8,32.0,32.0,72.32,157.1,32.72,0.0945,12.649999999999999,0.13636363636363635,2026-02-07 15:30:08-08:00
206.06,1.0,8.0,2026-02-07 23:33:26,37.0816,-121.59957,327.0,0.8,50.4,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,58.0,0.0,-37.0,0.1,-0.02,1.0,0.0,4.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,22.0,1180.0,1180.0,12.5,2.2,0.0,2.2,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,88.0,588.0,94.0,576.0,91.0,567.0,95.0,583.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.791,76.6,22.4,0.0,0.0,0.0,,0.0,1180.0,92.0,70.0,0.3999999999999986,71.6,71.6,32.0,32.0,32.0,32.0,190.4,1090.4,201.2,1068.8,195.8,1052.6,203.0,1081.4,32.0,32.0,72.32,158.0,32.72,0.09511111111111112,13.577666666666666,0.36363636363636365,2026-02-07 15:30:08-08:00
207.06,1.0,9.0,2026-02-07 23:33:27,37.08157,-121.59952,359.0,0.8,50.4,-12.6,0.0,,0.0,0.0,0.0,11.4,-1.2,58.2,0.0,-37.0,0.2,-0.02,0.9,0.0,3.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,22.0,1175.0,1175.0,12.5,2.3,0.0,2.3,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,88.0,591.0,94.0,582.0,92.0,570.0,95.0,584.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.791,76.7,22.4,0.0,0.0,0.0,,0.0,1175.0,92.25,70.25,0.3999999999999986,71.6,71.6,32.0,32.0,32.0,32.0,190.4,1095.8,201.2,1079.6,197.6,1058.0,203.0,1083.2,32.0,32.0,72.32,158.45,32.72,0.09573611111111112,14.927,0.3478260869565218,2026-02-07 15:30:08-08:00
208.06,1.0,9.0,2026-02-07 23:33:28,37.08157,-121.59951,358.0,1.0,55.8,-12.6,0.0,,0.0,0.0,0.0,11.5,-1.3,58.6,0.0,-37.0,0.4,-0.02,0.9,0.0,-35.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,22.0,1158.0,1158.0,12.3,2.3,0.0,2.3,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,89.0,588.0,95.0,584.0,92.0,572.0,96.0,585.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.654,0.791,76.2,22.4,0.0,0.0,0.0,,0.0,1158.0,93.0,71.0,0.3999999999999986,71.6,71.6,32.0,32.0,32.0,32.0,192.2,1090.4,203.0,1083.2,197.6,1061.6,204.8,1085.0,32.0,32.0,72.32,159.8,32.72,0.096375,16.445,0.4347826086956522,2026-02-07 15:30:08-08:00
209.06,1.0,9.0,2026-02-07 23:33:29,37.08158,-121.59949,361.0,1.4,69.3,-12.6,0.0,,0.0,0.0,0.0,11.5,-1.2,59.0,0.0,-37.0,0.5,-0.02,1.0,0.0,-19.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,22.0,1099.0,1099.0,12.2,2.3,0.0,2.3,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,89.0,588.0,95.0,586.0,92.0,573.0,96.0,587.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,75.0,22.5,0.0,0.0,0.0,,0.0,1099.0,93.0,71.0,0.5,71.6,71.6,32.0,32.0,32.0,32.0,192.2,1090.4,203.0,1086.8,197.6,1063.4,204.8,1088.6,32.0,32.0,72.5,159.8,32.9,0.0970138888888889,18.468999999999998,0.6086956521739131,2026-02-07 15:30:08-08:00
210.06,1.0,9.0,2026-02-07 23:33:30,37.08158,-121.59949,361.0,1.7,67.9,-12.6,0.0,,0.0,0.0,0.0,11.5,-1.2,59.4,0.0,-37.0,0.5,-0.03,1.0,0.0,-22.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,23.0,1125.0,1125.0,12.3,2.3,0.0,2.3,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,90.0,588.0,96.0,586.0,93.0,571.0,96.0,586.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,74.2,22.5,0.0,0.0,0.0,,0.0,1125.0,93.75,71.75,0.5,71.6,73.4,32.0,32.0,32.0,32.0,194.0,1090.4,204.8,1086.8,199.4,1059.8,204.8,1086.8,32.0,32.0,72.5,161.15,32.9,0.09765277777777778,21.083333333333332,0.7391304347826088,2026-02-07 15:30:08-08:00
211.06,1.0,9.0,2026-02-07 23:33:31,37.08158,-121.59949,359.0,1.3,85.2,-12.6,0.0,,0.0,0.0,0.0,11.4,-1.4,58.1,0.0,-37.0,-0.4,-0.02,0.9,0.0,-38.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,23.0,1117.0,1117.0,12.4,2.2,0.0,2.2,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,90.0,589.0,96.0,586.0,93.0,573.0,97.0,587.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.654,0.79,74.5,22.5,0.0,0.0,0.0,,0.0,1117.0,94.0,72.0,0.5,71.6,73.4,32.0,32.0,32.0,32.0,194.0,1092.2,204.8,1086.8,199.4,1063.4,206.6,1088.6,32.0,32.0,72.5,161.6,32.9,0.09827777777777778,23.61333333333333,0.5909090909090908,2026-02-07 15:30:08-08:00
212.06,1.0,9.0,2026-02-07 23:33:32,37.08159,-121.59948,358.0,1.5,71.3,-12.6,0.0,,0.0,0.0,0.0,11.3,-1.1,56.6,0.0,-37.0,-1.3,-0.01,1.1,0.0,4.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,23.0,1117.0,1117.0,12.4,2.2,0.0,2.2,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,91.0,589.0,96.0,586.0,94.0,573.0,97.0,588.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.79,74.4,22.6,0.0,0.0,0.0,,0.0,1117.0,94.5,72.5,0.6000000000000014,71.6,73.4,32.0,32.0,32.0,32.0,195.8,1092.2,204.8,1086.8,201.2,1063.4,206.6,1090.4,32.0,32.0,72.68,162.5,33.080000000000005,0.09888888888888889,25.974666666666664,0.6818181818181818,2026-02-07 15:30:08-08:00
213.06,1.0,9.0,2026-02-07 23:33:33,37.0816,-121.59947,359.0,1.8,69.2,-12.6,0.0,,0.0,0.0,0.0,11.3,-1.1,55.8,0.0,-37.0,-1.1,-0.02,1.0,0.0,4.0,22.0,0.0,30.25,784.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,23.0,1121.0,1121.0,12.4,2.2,0.0,2.2,26.2,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.5,0.0,0.0,0.0,0.0,91.0,590.0,97.0,587.0,94.0,573.0,98.0,589.0,0.0,0.0,-25.0,0.0,0.0,26.2,-8.0,0.0,0.0,0.0,0.653,0.791,74.4,22.6,0.0,0.0,0.0,,0.0,1121.0,95.0,73.0,0.6000000000000014,71.6,73.4,32.0,32.0,32.0,32.0,195.8,1094.0,206.6,1088.6,201.2,1063.4,208.4,1092.2,32.0,32.0,72.68,163.4,33.080000000000005,0.0995,28.757666666666665,0.8181818181818181,2026-02-07 15:30:08-08:00
