Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
109.06,1.0,8.0,2026-04-30 00:26:53,37.08157,-121.59958,317.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.9,25.9,0.0,208.0,0.1,-0.01,1.0,99.0,18.0,28.0,0.0,29.89,1761.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,960.0,960.0,18.4,1.8,0.0,1.8,25.7,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,44.0,524.0,44.0,521.0,42.0,628.0,46.0,615.0,0.0,0.0,3.0,0.0,0.0,25.7,3.0,0.001,0.0,0.0,1.304,0.85,68.9,25.8,0.0,0.0,0.0,,0.0,960.0,44.0,16.0,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,111.2,975.2,111.2,969.8,107.6,1162.4,114.8,1139.0,32.0,32.0,78.44,60.8,28.040000000000003,0.030305555555555558,1.771,0.05555555555555556,307.4,2026-04-29 17:25:12-07:00
110.06,1.0,8.0,2026-04-30 00:26:54,37.08157,-121.59958,319.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,11.0,-0.8,25.9,0.0,208.0,0.1,-0.02,1.0,99.0,-16.0,28.0,0.0,29.89,1761.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,971.0,971.0,18.3,1.8,0.0,1.8,25.7,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,44.0,527.0,45.0,524.0,43.0,630.0,46.0,618.0,0.0,0.0,3.0,0.0,0.0,25.7,3.0,0.001,0.0,0.0,1.304,0.845,69.1,25.8,0.0,0.0,0.0,,0.0,971.0,44.5,16.5,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,111.2,980.6,113.0,975.2,109.4,1166.0,114.8,1144.4,32.0,32.0,78.44,61.7,28.040000000000003,0.030805555555555558,1.8553333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
111.06,1.0,8.0,2026-04-30 00:26:55,37.08157,-121.59958,322.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-1.0,25.9,0.0,208.0,0.0,-0.01,1.0,99.0,-11.0,28.0,0.0,29.89,1770.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,962.0,962.0,18.2,1.8,0.0,1.8,25.7,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,45.0,528.0,45.0,526.0,43.0,634.0,47.0,621.0,0.0,0.0,3.0,0.0,0.0,25.7,3.0,0.001,0.0,0.0,1.304,0.848,69.3,25.8,0.0,0.0,0.0,,0.0,962.0,45.0,17.0,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,113.0,982.4,113.0,978.8,109.4,1173.2,116.6,1149.8,32.0,32.0,78.44,62.6,28.040000000000003,0.03130555555555556,1.8553333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
112.06,1.0,8.0,2026-04-30 00:26:56,37.08157,-121.59957,325.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.9,25.8,0.0,208.0,0.1,-0.02,1.0,99.0,-35.0,28.0,0.0,29.89,1770.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,974.0,974.0,18.2,1.8,0.0,1.8,25.7,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,45.0,530.0,46.0,527.0,44.0,637.0,48.0,625.0,0.0,0.0,3.0,0.0,0.0,25.7,3.0,0.001,0.0,0.0,1.304,0.837,69.3,25.8,0.0,0.0,0.0,,0.0,974.0,45.75,17.75,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,113.0,986.0,114.8,980.6,111.2,1178.6,118.4,1157.0,32.0,32.0,78.44,63.95,28.040000000000003,0.03180555555555556,1.9396666666666667,0.05555555555555556,307.4,2026-04-29 17:25:12-07:00
113.06,1.0,8.0,2026-04-30 00:26:57,37.08157,-121.59957,328.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.9,25.9,0.0,208.0,0.1,-0.01,1.0,99.0,-9.0,28.0,0.0,29.89,1770.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,978.0,978.0,18.3,1.8,0.0,1.8,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,46.0,532.0,46.0,528.0,44.0,638.0,48.0,627.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.846,69.3,25.8,0.0,0.0,0.0,,0.0,978.0,46.0,18.0,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,114.8,989.6,114.8,982.4,111.2,1180.4,118.4,1160.6,32.0,32.0,78.44,64.4,28.040000000000003,0.03230555555555556,2.024,0.0,307.4,2026-04-29 17:25:12-07:00
114.06,1.0,8.0,2026-04-30 00:26:58,37.08157,-121.59957,330.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.8,25.9,0.0,208.0,0.1,-0.02,1.0,99.0,-8.0,28.0,0.0,29.89,1770.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,1002.0,1002.0,18.1,1.9,0.0,1.9,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,46.0,533.0,47.0,529.0,45.0,628.0,49.0,619.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.84,69.9,25.8,0.0,0.0,0.0,,0.0,1002.0,46.75,18.75,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,114.8,991.4,116.6,984.2,113.0,1162.4,120.2,1146.2,32.0,32.0,78.44,65.75,28.040000000000003,0.03281944444444444,2.024,0.0,307.4,2026-04-29 17:25:12-07:00
115.06,1.0,8.0,2026-04-30 00:26:59,37.08157,-121.59957,333.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.8,26.0,0.0,208.0,0.1,-0.02,0.9,99.0,-19.0,28.0,0.0,29.89,1771.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,999.0,999.0,17.9,2.0,0.0,2.0,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,47.0,532.0,47.0,531.0,45.0,619.0,49.0,613.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.841,70.2,25.8,0.0,0.0,0.0,,0.0,999.0,47.0,19.0,-2.1999999999999993,82.4,78.8,32.0,32.0,32.0,32.0,116.6,989.6,116.6,987.8,113.0,1146.2,120.2,1135.4,32.0,32.0,78.44,66.2,28.040000000000003,0.03336111111111111,2.024,0.0,307.4,2026-04-29 17:25:12-07:00
116.06,1.0,8.0,2026-04-30 00:27:00,37.08157,-121.59957,336.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.8,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,-32.0,28.0,0.0,29.89,1771.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,1005.0,1005.0,17.9,2.0,0.0,2.0,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,47.0,533.0,48.0,533.0,46.0,613.0,50.0,608.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.844,70.4,25.9,0.0,0.0,0.0,,0.0,1005.0,47.75,19.75,-2.1000000000000014,82.4,78.8,32.0,32.0,32.0,32.0,116.6,991.4,118.4,991.4,114.8,1135.4,122.0,1126.4,32.0,32.0,78.62,67.55,28.22,0.033916666666666664,2.024,0.0,307.4,2026-04-29 17:25:12-07:00
117.06,2.0,8.0,2026-04-30 00:27:01,37.08157,-121.59957,337.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.7,0.0,10.9,-0.8,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,-11.0,28.0,0.0,29.89,1771.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26.0,1021.0,1021.0,17.9,2.0,0.0,2.0,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,48.0,534.0,48.0,534.0,46.0,606.0,51.0,603.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.844,70.6,25.9,0.0,0.0,0.0,,0.0,1021.0,48.25,20.25,-2.1000000000000014,82.4,78.8,32.0,32.0,32.0,32.0,118.4,993.2,118.4,993.2,114.8,1122.8,123.8,1117.4,32.0,32.0,78.62,68.45,28.22,0.034472222222222224,2.024,0.0,307.4,2026-04-29 17:25:12-07:00
118.06,2.0,8.0,2026-04-30 00:27:02,37.08157,-121.59957,339.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.6,0.0,10.9,-0.8,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,-5.0,28.0,0.0,29.89,1781.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26.0,997.0,997.0,17.8,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,48.0,535.0,49.0,537.0,47.0,601.0,51.0,599.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.848,70.5,25.9,0.0,0.0,0.0,,0.0,997.0,48.75,20.75,-2.1000000000000014,82.4,78.8,32.0,32.0,32.0,32.0,118.4,995.0,120.2,998.6,116.6,1113.8,123.8,1110.2,32.0,32.0,78.62,69.35,28.22,0.035041666666666665,2.024,0.0,307.4,2026-04-29 17:25:12-07:00
119.06,2.0,8.0,2026-04-30 00:27:03,37.08156,-121.5995,414.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.8,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,-12.0,28.0,0.0,29.89,1781.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,992.0,992.0,18.0,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,49.0,536.0,49.0,539.0,48.0,601.0,52.0,595.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.851,70.0,25.9,0.0,0.0,0.0,,0.0,992.0,49.5,21.5,-2.1000000000000014,82.4,78.8,32.0,32.0,32.0,32.0,120.2,996.8,120.2,1002.2,118.4,1113.8,125.6,1103.0,32.0,32.0,78.62,70.7,28.22,0.035625000000000004,2.1083333333333334,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
120.06,2.0,8.0,2026-04-30 00:27:04,37.08156,-121.5995,417.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.9,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,3.0,28.0,0.0,29.89,1781.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,1006.0,1006.0,18.0,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,49.0,536.0,50.0,541.0,48.0,596.0,53.0,592.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.839,70.2,25.9,0.0,0.0,0.0,,0.0,1006.0,50.0,22.0,-2.1000000000000014,82.4,78.8,32.0,32.0,32.0,32.0,120.2,996.8,122.0,1005.8,118.4,1104.8,127.4,1097.6,32.0,32.0,78.62,71.6,28.22,0.036208333333333335,2.277,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
121.06,2.0,8.0,2026-04-30 00:27:05,37.08156,-121.59949,419.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.8,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,45.0,28.0,0.0,29.89,1781.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26.0,1009.0,1009.0,18.0,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,50.0,537.0,51.0,542.0,49.0,592.0,53.0,589.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.841,70.7,25.9,0.0,0.0,0.0,,0.0,1009.0,50.75,22.75,-2.1000000000000014,82.4,78.8,32.0,32.0,32.0,32.0,122.0,998.6,123.8,1007.6,120.2,1097.6,127.4,1092.2,32.0,32.0,78.62,72.95,28.22,0.03679166666666667,2.4456666666666664,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
122.06,2.0,8.0,2026-04-30 00:27:06,37.08156,-121.59949,420.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.8,26.1,0.0,208.0,0.1,-0.02,0.9,99.0,20.0,28.0,0.0,29.89,1782.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,1004.0,1004.0,18.0,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,50.0,539.0,51.0,543.0,49.0,589.0,54.0,593.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.839,70.3,26.0,0.0,0.0,0.0,,0.0,1004.0,51.0,23.0,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,122.0,1002.2,123.8,1009.4,120.2,1092.2,129.2,1099.4,32.0,32.0,78.8,73.4,28.4,0.037375,2.614333333333333,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
123.06,2.0,8.0,2026-04-30 00:27:07,37.08156,-121.59949,420.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.9,26.1,0.0,208.0,0.1,-0.02,1.0,99.0,31.0,28.0,0.0,29.89,1782.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26.0,994.0,994.0,17.8,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,51.0,538.0,52.0,544.0,50.0,586.0,54.0,591.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.836,70.5,26.0,0.0,0.0,0.0,,0.0,994.0,51.75,23.75,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,123.8,1000.4,125.6,1011.2,122.0,1086.8,129.2,1095.8,32.0,32.0,78.8,74.75,28.4,0.03795833333333334,2.783,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
124.06,2.0,8.0,2026-04-30 00:27:08,37.08156,-121.59949,420.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.9,26.1,0.0,208.0,0.1,-0.01,1.0,99.0,27.0,28.0,0.0,29.89,1782.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,980.0,980.0,17.9,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,51.0,535.0,52.0,544.0,50.0,584.0,55.0,589.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.836,70.3,26.0,0.0,0.0,0.0,,0.0,980.0,52.0,24.0,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,123.8,995.0,125.6,1011.2,122.0,1083.2,131.0,1092.2,32.0,32.0,78.8,75.2,28.4,0.03854166666666667,2.9516666666666667,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
125.06,2.0,8.0,2026-04-30 00:27:09,37.08156,-121.59949,421.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.9,26.0,0.0,208.0,0.1,-0.02,1.0,99.0,37.0,28.0,0.0,29.89,1791.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,1009.0,1009.0,17.9,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,52.0,536.0,53.0,544.0,51.0,580.0,55.0,587.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.833,70.4,26.0,0.0,0.0,0.0,,0.0,1009.0,52.75,24.75,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,125.6,996.8,127.4,1011.2,123.8,1076.0,131.0,1088.6,32.0,32.0,78.8,76.55,28.4,0.039125,3.036,0.0,307.4,2026-04-29 17:25:12-07:00
126.06,2.0,8.0,2026-04-30 00:27:10,37.08155,-121.59949,420.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.8,-1.0,25.9,0.0,208.0,0.1,-0.02,1.0,99.0,-10.0,28.0,0.0,29.89,1791.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,1006.0,1006.0,17.9,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,53.0,537.0,53.0,545.0,51.0,577.0,56.0,590.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.833,70.2,26.0,0.0,0.0,0.0,,0.0,1006.0,53.25,25.25,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,127.4,998.6,127.4,1013.0,123.8,1070.6,132.8,1094.0,32.0,32.0,78.8,77.45,28.4,0.03970833333333333,3.1203333333333334,0.047619047619047616,307.4,2026-04-29 17:25:12-07:00
127.06,2.0,8.0,2026-04-30 00:27:11,37.08156,-121.59949,421.0,0.0,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-0.9,25.9,0.0,208.0,0.0,-0.02,1.0,99.0,-1.0,28.0,0.0,29.89,1791.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26.0,1059.0,1059.0,18.0,2.1,0.0,2.1,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,53.0,535.0,54.0,546.0,52.0,577.0,57.0,589.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.835,70.7,26.0,0.0,0.0,0.0,,0.0,1059.0,54.0,26.0,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,127.4,995.0,129.2,1014.8,125.6,1070.6,134.6,1092.2,32.0,32.0,78.8,78.8,28.4,0.04029166666666667,3.2046666666666663,0.0,307.4,2026-04-29 17:25:12-07:00
128.06,2.0,8.0,2026-04-30 00:27:12,37.08156,-121.59949,422.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.2,0.0,10.9,-1.0,25.9,0.0,208.0,0.1,-0.02,1.0,99.0,29.0,28.0,0.0,29.89,1791.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,26.0,1221.0,1221.0,18.0,2.2,0.0,2.2,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,53.0,539.0,54.0,548.0,53.0,582.0,57.0,590.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.834,74.2,26.0,0.0,0.0,0.0,,0.0,1221.0,54.25,26.25,-2.0,82.4,78.8,32.0,32.0,32.0,32.0,127.4,1002.2,129.2,1018.4,127.4,1079.6,134.6,1094.0,32.0,32.0,78.8,79.25,28.4,0.04088888888888889,3.2889999999999997,0.045454545454545456,307.4,2026-04-29 17:25:12-07:00
129.06,2.0,8.0,2026-04-30 00:27:13,37.08157,-121.59951,432.0,0.1,286.4,-12.6,-0.08,E16,0.1,89.5,0.0,10.9,-1.0,25.9,0.0,208.0,0.1,-0.02,1.0,99.0,8.0,28.0,0.0,29.89,1791.0,0.0,0.0,144.0,0.0,0.0,0.0,221.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,26.0,1309.0,1309.0,19.0,2.3,0.0,2.3,25.6,0.0,0.0,21.7,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,54.0,549.0,55.0,557.0,53.0,593.0,58.0,601.0,0.0,0.0,3.0,0.0,0.0,25.6,3.0,0.001,0.0,0.0,1.304,0.834,78.0,26.1,0.0,0.0,5.0,R,0.0,1309.0,55.0,27.0,-1.8999999999999986,82.4,78.8,32.0,32.0,32.0,32.0,129.2,1020.2,131.0,1034.6,127.4,1099.4,136.4,1113.8,32.0,32.0,78.98,80.6,28.580000000000002,0.04151388888888889,3.4576666666666664,0.04347826086956522,307.4,2026-04-29 17:25:12-07:00
