Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Flight ID
68.06,1.0,8.0,2026-02-01 00:46:27,37.08159,-121.59957,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.3,52.8,0.0,101.0,-0.0,-0.04,1.0,0.0,-31.0,21.0,0.0,30.44,849.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.3,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.775,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,18.5,-2.5,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,64.4,66.2,64.4,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,27.5,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
69.06,1.0,8.0,2026-02-01 00:46:28,37.08159,-121.59957,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.3,52.8,0.0,101.0,-0.0,-0.04,1.0,0.0,-24.0,21.0,0.0,30.44,849.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.2,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.776,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,18.5,-2.5,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,64.4,66.2,64.4,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,27.5,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
70.06,1.0,8.0,2026-02-01 00:46:29,37.08159,-121.59957,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.3,52.8,0.0,101.0,-0.0,-0.04,1.0,0.0,-32.0,21.0,0.0,30.44,849.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.2,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.776,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,18.5,-2.5,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,64.4,66.2,64.4,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,27.5,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
71.06,1.0,8.0,2026-02-01 00:46:30,37.08159,-121.59957,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,100.0,-0.0,-0.04,1.0,0.0,-65.0,21.0,0.0,30.44,849.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.1,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.776,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
72.06,1.0,8.0,2026-02-01 00:46:31,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,99.0,0.0,-0.04,1.0,0.0,-30.0,21.0,0.0,30.44,849.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.1,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.779,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
73.06,1.0,8.0,2026-02-01 00:46:32,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,99.0,-0.0,-0.04,1.0,0.0,-21.0,21.0,0.0,30.44,847.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.1,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.778,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
74.06,1.0,8.0,2026-02-01 00:46:33,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.8,-2.2,52.8,0.0,98.0,-0.0,-0.04,1.0,0.0,-45.0,21.0,0.0,30.44,847.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.779,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
75.06,1.0,8.0,2026-02-01 00:46:34,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,-81.0,21.0,0.0,30.44,847.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.782,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
76.06,1.0,8.0,2026-02-01 00:46:35,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,0.0,-0.04,1.0,0.0,-31.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
77.06,1.0,8.0,2026-02-01 00:46:36,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,0.0,-0.04,1.0,0.0,-1.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
78.06,1.0,8.0,2026-02-01 00:46:37,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,-42.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
79.06,1.0,8.0,2026-02-01 00:46:38,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.3,52.8,0.0,96.0,0.0,-0.04,1.0,0.0,5.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
80.06,1.0,8.0,2026-02-01 00:46:39,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.3,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,23.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
81.06,1.0,8.0,2026-02-01 00:46:40,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,0.0,-0.04,1.0,0.0,18.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
82.06,1.0,8.0,2026-02-01 00:46:41,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,-12.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.782,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
83.06,1.0,8.0,2026-02-01 00:46:42,37.08159,-121.59957,304.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,51.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.782,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
84.06,1.0,8.0,2026-02-01 00:46:43,37.08159,-121.59957,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.8,-2.2,52.8,0.0,96.0,0.0,-0.04,1.0,0.0,24.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.782,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
85.06,1.0,8.0,2026-02-01 00:46:44,37.08159,-121.59957,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.9,0.0,96.0,0.0,-0.04,1.0,0.0,3.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.656,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
86.06,1.0,8.0,2026-02-01 00:46:45,37.08158,-121.59958,305.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.9,0.0,96.0,0.0,-0.04,1.0,0.0,2.0,21.0,0.0,30.44,843.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,1.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.782,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
87.06,2.0,8.0,2026-02-01 00:46:46,37.08158,-121.59958,307.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.3,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,2.0,21.0,0.0,30.44,844.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,0.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
88.06,2.0,8.0,2026-02-01 00:46:47,37.08158,-121.59958,307.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,11.0,21.0,0.0,30.44,844.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,0.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
89.06,2.0,8.0,2026-02-01 00:46:48,37.08157,-121.59958,308.0,0.0,231.1,-12.6,0.0,,0.0,0.0,0.0,10.7,-2.2,52.8,0.0,96.0,-0.0,-0.04,1.0,0.0,35.0,21.0,0.0,30.44,844.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,-0.7,0.9,0.3,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,-6.0,0.0,0.0,0.0,-8.0,4.998,0.0,0.0,0.654,0.781,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,19.0,-2.0,-3.6999999999999993,69.8,62.6,32.0,32.0,32.0,32.0,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,32.0,32.0,63.14,28.4,25.34,0.0,0.8433333333333332,0.0,2026-01-31 16:45:19-08:00
