Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,CAS (knots),Corrected TAS (knots),Max CHT,Engine Run,Flight ID
18.06,1,10,2026-08-15 02:09:56,37.08157,-121.59956,336.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,235.0,-0.0,0.01,1.0,99.0,-86.0,26,0.0,30.06,1628.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.3,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
19.06,1,10,2026-08-15 02:09:57,37.08157,-121.59956,335.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,235.0,-0.0,0.01,1.0,99.0,-95.0,26,0.0,30.06,1627.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.3,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
20.06,1,10,2026-08-15 02:09:58,37.08157,-121.59956,335.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.6,43.1,0.0,233.0,0.0,0.01,1.0,99.0,-92.0,26,0.0,30.06,1625.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.3,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
21.06,1,10,2026-08-15 02:09:59,37.08158,-121.59956,335.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.6,43.0,0.0,230.0,-0.0,0.01,1.0,99.0,-146.0,26,0.0,30.06,1621.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
22.06,1,10,2026-08-15 02:10:00,37.08158,-121.59956,335.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,228.0,-0.0,0.01,1.0,99.0,-147.0,26,0.0,30.06,1619.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
23.06,1,10,2026-08-15 02:10:01,37.08158,-121.59956,335.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,226.0,-0.0,0.01,1.0,99.0,-133.0,26,0.0,30.06,1617.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
24.06,1,10,2026-08-15 02:10:02,37.08158,-121.59956,336.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,225.0,0.0,0.01,1.0,99.0,-112.0,26,0.0,30.06,1615.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
25.06,1,10,2026-08-15 02:10:03,37.08158,-121.59956,337.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.3,0.5,43.0,0.0,223.0,0.0,0.01,1.0,99.0,-107.0,26,0.0,30.06,1613.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
26.06,1,10,2026-08-15 02:10:04,37.08158,-121.59956,338.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,223.0,0.0,0.01,1.0,99.0,-84.0,26,0.0,30.06,1613.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
27.06,1,10,2026-08-15 02:10:05,37.08158,-121.59956,339.0,0.0,29.7,-12.6,0.0,0.0,0.0,0.0,0.0,11.2,0.5,43.0,0.0,221.0,-0.0,0.01,1.0,99.0,-102.0,26,0.0,30.06,1610.0,0.0,0.0,314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,-0.1,37.7,32.7,0.0,0.0,0.0,0.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,30.0,0.0,0.0,17.0,254.2,0.0,0.0,6.0,4.998,0.0,0.0,0.654,0.804,0.0,32.1,0.0,0.0,0.0,,0.0,78.8,89.6,0.0,0.0,0.0,0.0,89.6,86.0,89.6,86.0,89.6,87.8,89.6,86.0,0.0,0.0,89.78,0.0,89.6,10.799999999999997,10.980000000000004,0.0,0.16866666666666666,0.0,0.48,0.49,377.6,True,2026-08-14 19:09:46-07:00
