Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
1566.06,2.0,6.0,2026-01-10 20:37:10,37.082,-121.59969,400.0,0.0,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,749.9763333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1567.06,2.0,6.0,2026-01-10 20:37:11,37.082,-121.59969,402.0,0.0,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,749.9763333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1568.06,2.0,5.0,2026-01-10 20:37:12,37.08208,-121.59972,398.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,750.145,0.0,329.0,2026-01-10 12:11:22-08:00
1569.06,2.0,5.0,2026-01-10 20:37:13,37.08216,-121.59979,431.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,750.398,0.0,329.0,2026-01-10 12:11:22-08:00
1570.06,2.0,5.0,2026-01-10 20:37:14,37.08217,-121.59979,432.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,750.5666666666666,0.0,329.0,2026-01-10 12:11:22-08:00
1571.06,2.0,6.0,2026-01-10 20:37:15,37.08208,-121.59976,433.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,750.7353333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1572.06,2.0,6.0,2026-01-10 20:37:16,37.08208,-121.59978,434.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,750.9883333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1573.06,2.0,5.0,2026-01-10 20:37:17,37.08217,-121.59981,433.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,751.2413333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1574.06,2.0,5.0,2026-01-10 20:37:18,37.08217,-121.59981,435.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,751.41,0.0,329.0,2026-01-10 12:11:22-08:00
1575.06,2.0,5.0,2026-01-10 20:37:19,37.0822,-121.59973,436.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,751.5786666666667,0.0,329.0,2026-01-10 12:11:22-08:00
1576.06,2.0,5.0,2026-01-10 20:37:20,37.0822,-121.59973,409.0,0.0,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,751.663,0.0,329.0,2026-01-10 12:11:22-08:00
1577.06,2.0,5.0,2026-01-10 20:37:21,37.0822,-121.59973,409.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,751.7473333333334,0.0,329.0,2026-01-10 12:11:22-08:00
1578.06,2.0,5.0,2026-01-10 20:37:22,37.08221,-121.59973,410.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,751.9159999999999,0.0,329.0,2026-01-10 12:11:22-08:00
1579.06,2.0,4.0,2026-01-10 20:37:23,37.08197,-121.59966,368.0,0.0,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,752.0003333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1580.06,2.0,4.0,2026-01-10 20:37:24,37.08197,-121.59966,366.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,752.169,0.0,329.0,2026-01-10 12:11:22-08:00
1581.06,2.0,4.0,2026-01-10 20:37:25,37.08171,-121.59956,365.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,752.422,0.0,329.0,2026-01-10 12:11:22-08:00
1582.06,2.0,4.0,2026-01-10 20:37:26,37.08197,-121.59965,365.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,752.675,0.0,329.0,2026-01-10 12:11:22-08:00
1583.06,2.0,4.0,2026-01-10 20:37:27,37.08196,-121.59965,365.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,753.0123333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1584.06,2.0,4.0,2026-01-10 20:37:28,37.08198,-121.59965,365.0,0.1,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,753.2653333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1585.06,2.0,4.0,2026-01-10 20:37:29,37.08198,-121.59966,375.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,753.5183333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1586.06,2.0,4.0,2026-01-10 20:37:30,37.08198,-121.59966,377.0,0.4,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,754.0243333333333,0.0,329.0,2026-01-10 12:11:22-08:00
1587.06,1.0,6.0,2026-01-10 20:37:31,37.08163,-121.5995,334.0,0.2,124.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,754.5303333333333,0.0,329.0,2026-01-10 12:11:22-08:00
