2026-04-29 17-25-12,445.0,0,0.10520047166666667,0.2037777777777777,307.4,2108.0,0.3620118179856163,0.0
2026-04-29 17-54-35,1047.19,689.0,29.51587672833333,1.4420277777777777,381.2,2710.0,7.2336019093157615,107.54590909090908
2026-05-01 15-48-46,3708.0,3390.0,135.14338367333332,8.970777777777778,399.2,2776.0,11.627628914186264,164.30621088435373
2026-05-01 17-06-42,2627.25,1525.0,48.51356032444444,3.525888888888889,424.4,2698.0,8.728201177973345,145.41803556308213
2026-05-09 12-02-19,1116.88,841.0,15.731929786666662,1.4832777777777777,384.8,2741.0,6.810509016888882,114.90908119658118
2026-05-13 10-41-18,2139.0,1878.0,63.87864701999999,4.366388888888888,383.0,2719.0,11.008436546263077,147.8097848761408
2026-05-20 14-26-46,2644.75,1120.0,28.606440867222215,2.5536666666666665,395.6,2709.0,8.25440926673958,123.45207089552235
2026-05-27 14-09-49,5027.0,4672.0,186.6210336166667,12.075972222222225,395.6,2717.0,12.29872199952212,157.42570789163724
2026-05-29 09-50-03,4053.0,3807.0,171.15518973888888,8.969333333333333,386.6,2732.0,15.474684618221563,182.03502969121138
2026-05-29 12-28-18,5165.0,4205.0,171.51058896222222,10.9465,413.6,2699.0,12.344279824961632,145.77075725154543
2026-06-03 20-37-18,1064.0,891.0,21.168438269444444,1.9626388888888888,372.2,2793.0,8.969313341567359,111.36568493150685
2026-06-07 15-00-33,5197.0,4866.0,203.32233572277778,14.058750000000002,386.6,2717.0,12.009233976524415,158.41910041385322
2026-06-13 09-24-02,1478.0,1309.0,47.836294328333324,3.31236111111111,390.2,2769.0,11.730938604215877,161.3282747148289
2026-06-13 10-00-53,7589.0599999999995,7384.0599999999995,320.0863888926555,17.00485722222222,413.6,2736.0,16.4911575903022,160.29298436627582
2026-06-19 08-22-08,6502.0,6229.0,277.7020740055556,14.57775,411.8,2728.0,16.317696137113177,166.34075901803607
2026-06-19 10-27-47,6815.0,6340.0,286.8759962672222,14.122291666666667,420.8,2694.0,17.153294834966626,165.57513463398905
2026-06-19 12-48-49,6943.0,6029.0,232.20544328166667,13.159722222222223,428.0,2752.0,13.976257700227599,153.40819067241054
2026-06-19 16-49-19,2697.0,2254.0,78.53923259277778,5.180138888888888,402.8,2706.0,11.367307437620047,139.03494212380474
2026-06-20 07-17-08,6980.0,6515.0,277.2668873688889,14.577722222222222,399.2,2782.0,15.767428711087536,162.5317005242464
2026-06-27 11-01-14,5130.0,4861.0,196.25127211444448,14.089055555555555,392.0,2756.0,11.60995079851101,157.89497417471367
2026-07-15 19-23-48,2606.0,2116.0,64.11334220777778,5.039638888888889,413.6,2780.0,9.817379380701922,130.28289125431527
2026-07-15 20-18-46,1821.0,1478.0,44.275525279444444,3.706736111111111,410.0,2678.0,9.039283174629228,130.2274147963425
2026-07-21 07-28-49,2419.0,2066.0,68.28284191055555,5.544777777777777,397.4,2749.0,10.158043967406785,149.94297365119195
2026-07-29 08-58-20,2052.0,1519.0,68.48093590111111,5.20425,379.4,2715.0,9.956638783834263,160.15308552631575
2026-08-07 08-03-19,3045.0,2746.0,95.36238951444443,7.468083333333333,383.0,2766.0,10.309880842353218,153.83980064161315
2026-08-11 08-56-44,3414.0,3077.0,117.05551953166668,8.475888888888889,390.2,2718.0,11.14891726458701,157.38452705259172
2026-08-14 08-27-13,1026.0,672.0,17.810465277777777,1.451833333333333,343.4,2773.0,7.966883373521911,136.7070340909091
2026-08-14 08-53-37,776.0,539.0,17.74143333333333,1.3438333333333332,377.6,2717.0,8.970056349592745,149.09144736842103
2026-08-14 19-09-46,2867.0,2558.0,104.44245694444443,7.168055555555555,377.6,2732.0,11.54714826665447,161.2452571305099
